"client_id","occupation","country","locale","client_created_at","receber_newsletter","signature_start_date","signature_end_date","signature_active","days_inactive","institutional_client_status","order_id","order_price","order_status","payment_method","plan_duration","coupon_description","coupon_discountType","coupon_amount"
3054,FISIOTERAPEUTA,BR,pt-BR,"2015-02-20 11:35:27",0,,,"0",,NEVER,,,,,,,,
3055,estudante de medicina,BR,pt-BR,"2015-02-20 20:31:09",0,,,"0",,NEVER,,,,,,,,
3056,Médico,BR,pt-BR,"2015-02-20 23:52:20",1,,,"0",,NEVER,,,,,,,,
3057,Enfermeira,BR,pt-BR,"2015-02-21 00:04:45",1,,,"0",,NEVER,,,,,,,,
3058,fisioterapeuta,BR,pt-BR,"2015-02-21 02:09:46",1,"2022-07-05 09:15:47","2022-08-04 09:15:47","0",1003,NEVER,9938,70.10,completed,Boleto Fácil,30,,,
3059,estudante de Medicina,BR,pt-BR,"2015-02-21 13:54:33",0,,,"0",,NEVER,,,,,,,,
3060,Paramedic,CA,en,"2015-02-21 20:54:59",1,,,"0",,NEVER,,,,,,,,
3061,Fisioterapeuta,BR,pt-BR,"2015-02-22 12:26:34",1,,,"0",,NEVER,,,,,,,,
3062,Medico,BR,pt-BR,"2015-02-22 18:31:07",1,"2015-03-28 18:05:43","2015-08-28 18:05:43","0",3536,NEVER,1129,35.00,completed,PagSeguro,30,,,
3063,enfermeira,BR,pt-BR,"2015-02-23 10:59:28",1,,,"0",,NEVER,,,,,,,,
3064,medica,BR,pt-BR,"2015-02-23 12:26:15",0,,,"0",,NEVER,,,,,,,,
3065,Enfermeira,BR,pt-BR,"2015-02-23 12:41:44",1,,,"0",,NEVER,,,,,,,,
3066,Enfermeira,BR,pt-BR,"2015-02-23 15:00:55",1,,,"0",,NEVER,,,,,,,,
3067,Estudante,BR,pt-BR,"2015-02-24 00:48:07",1,,,"0",,NEVER,,,,,,,,
3068,estudante de medicina,BR,pt-BR,"2015-02-24 01:55:49",1,,,"0",,NEVER,,,,,,,,
3069,Estudante,BR,pt-BR,"2015-02-24 14:20:52",0,,,"0",,NEVER,,,,,,,,
3070,Fisioterapeuta,BR,pt-BR,"2015-02-25 00:19:37",1,"2016-03-17 00:19:59","2016-09-13 00:19:59","0",3154,EXPIRED,1932,225.00,completed,PayPal,180,,,
3071,Estudante,BR,pt-BR,"2015-02-25 01:29:29",0,"2024-08-16 14:57:35","2024-09-15 14:57:35","0",230,NEVER,12365,78.90,completed,PayPal,30,,,
3072,enfermeira,BR,pt-BR,"2015-02-25 18:38:57",0,,,"0",,NEVER,,,,,,,,
3073,Desenvolvedor de Software,BR,pt-BR,"2015-02-25 22:18:39",0,,,"0",,NEVER,,,,,,,,
3074,Fisioterapeuta,BR,pt-BR,"2015-02-26 14:08:00",0,"2015-03-16 00:18:38","2015-04-16 00:18:38","0",3670,NEVER,1109,35.00,completed,PagSeguro,30,,,
3075,Fisioterapeuta ,BR,pt-BR,"2015-02-26 18:03:33",1,,,"0",,NEVER,,,,,,,,
3076,Estudante de Medicina,BR,pt-BR,"2015-02-27 22:22:23",0,,,"0",,NEVER,,,,,,,,
3077,medico,BR,pt-BR,"2015-02-28 02:57:34",1,,,"0",,NEVER,,,,,,,,
3078,Estudante,BR,pt-BR,"2015-03-01 13:21:14",1,,,"0",,NEVER,,,,,,,,
3079,Desempregada,BR,pt-BR,"2015-03-01 16:02:30",1,,,"0",,NEVER,,,,,,,,
3080,ESTUDANTE,BR,pt-BR,"2015-03-01 17:06:29",0,,,"0",,NEVER,,,,,,,,
3081,estudante,BR,pt-BR,"2015-03-01 17:34:48",0,,,"0",,NEVER,,,,,,,,
3082,Fisioterapeuta,BR,pt-BR,"2015-03-02 13:40:20",0,,,"0",,NEVER,,,,,,,,
3083,Estudante de Medicina,BR,pt-BR,"2015-03-02 18:50:34",0,,,"0",,NEVER,,,,,,,,
3084,estudante,BR,pt-BR,"2015-03-02 22:22:46",1,,,"0",,NEVER,,,,,,,,
3085,Médico ,BR,pt-BR,"2015-03-03 00:20:58",1,"2015-03-04 13:19:38","2016-03-03 13:19:38","0",3348,NEVER,1089,210.00,completed,PagSeguro,365,,,
3086,Médico,BR,pt-BR,"2015-03-03 00:26:54",1,"2015-03-03 00:33:25","2016-03-02 00:33:25","0",3349,NEVER,1088,210.00,completed,PagSeguro,365,,,
3086,Médico,BR,pt-BR,"2015-03-03 00:26:54",1,"2016-06-15 22:14:46","2017-06-15 22:14:46","0",2879,NEVER,2099,405.00,completed,PayPal,365,,,
3087,Estudante,BR,pt-BR,"2015-03-03 00:33:41",1,,,"0",,NEVER,,,,,,,,
3088,Medical ,US,en,"2015-03-03 01:52:37",1,,,"0",,NEVER,,,,,,,,
3089,estudante,BR,pt-BR,"2015-03-03 02:29:23",1,,,"0",,NEVER,,,,,,,,
3090,Estudante ,BR,pt-BR,"2015-03-03 18:41:08",1,,,"0",,NEVER,,,,,,,,
3091,Professora Universitária - Fisioterapeuta,BR,pt-BR,"2015-03-03 20:29:14",1,,,"0",,NEVER,,,,,,,,
3092,Estudante,BR,pt-BR,"2015-03-04 01:18:54",0,,,"0",,NEVER,,,,,,,,
3093,Estudante,BR,pt-BR,"2015-03-04 02:51:54",1,,,"0",,NEVER,,,,,,,,
3094,Graduando de fisioterapia,BR,pt-BR,"2015-03-04 20:13:53",1,,,"0",,NEVER,,,,,,,,
3095,Fisioterapia,BR,pt-BR,"2015-03-05 01:34:51",1,,,"0",,NEVER,,,,,,,,
3096,Estudante,BR,pt-BR,"2015-03-05 12:35:13",1,,,"0",,NEVER,,,,,,,,
3097,Estudante,BR,pt-BR,"2015-03-05 16:30:56",1,,,"0",,NEVER,,,,,,,,
3098,estudante,BR,pt-BR,"2015-03-05 17:08:44",1,,,"0",,NEVER,,,,,,,,
3099,Estudante,BR,pt-BR,"2015-03-06 15:24:52",1,"2015-03-06 15:30:04","2015-06-06 15:30:04","0",3619,NEVER,1091,35.00,completed,PagSeguro,30,,,
3100,Fisioterapeuta,BR,pt-BR,"2015-03-07 23:24:36",1,,,"0",,NEVER,,,,,,,,
3101,Médico,BR,pt-BR,"2015-03-08 20:36:28",1,"2015-03-08 21:05:31","2016-03-07 21:05:31","0",3344,NEVER,1092,210.00,completed,PagSeguro,365,,,
3102,Graduanda de Fisioterapia,BR,pt-BR,"2015-03-09 01:21:24",1,,,"0",,NEVER,,,,,,,,
3103,Estudante,BR,pt-BR,"2015-03-09 15:48:19",1,,,"0",,NEVER,,,,,,,,
3104,Medico,BR,pt-BR,"2015-03-09 16:56:59",1,,,"0",,NEVER,,,,,,,,
3105,Médica,BR,pt-BR,"2015-03-09 17:17:40",1,,,"0",,NEVER,,,,,,,,
3106,fisioterapeuta,BR,pt-BR,"2015-03-09 23:40:32",1,,,"0",,NEVER,,,,,,,,
3107,fisioterapeuta,BR,pt-BR,"2015-03-10 11:53:18",1,"2015-03-10 12:01:49","2015-05-10 12:01:49","0",3646,NEVER,1098,35.00,completed,PagSeguro,30,,,
3108,Medica,BR,pt-BR,"2015-03-10 15:25:59",1,"2016-03-21 03:23:01","2017-03-16 12:19:49","0",2970,EXPIRED,1938,225.00,completed,PayPal,180,,,
3109,Médico ,BR,pt-BR,"2015-03-10 20:36:16",0,,,"0",,NEVER,,,,,,,,
3110,Médica ,BR,pt-BR,"2015-03-10 22:17:36",1,,,"0",,NEVER,,,,,,,,
3111,Médica ,BR,pt-BR,"2015-03-10 22:17:40",1,,,"0",,NEVER,,,,,,,,
3112,Fisioterapeuta,BR,pt-BR,"2015-03-11 00:03:54",1,,,"0",,NEVER,,,,,,,,
3113,Médica,BR,pt-BR,"2015-03-11 01:13:49",1,,,"0",,NEVER,,,,,,,,
3114,Estudante de Medicina,BR,pt-BR,"2015-03-11 01:16:09",0,,,"0",,NEVER,,,,,,,,
3115,Médica,BR,pt-BR,"2015-03-11 02:05:58",0,"2020-08-11 09:08:10","2022-12-29 14:15:52","0",856,NEVER,7242,57.90,completed,PayPal,30,,,
3116,Médico,BR,pt-BR,"2015-03-11 12:30:45",0,,,"0",,NEVER,,,,,,,,
3117,Médico,BR,pt-BR,"2015-03-11 16:12:22",0,,,"0",,NEVER,,,,,,,,
3118,Médico,BR,pt-BR,"2015-03-11 18:10:39",1,"2015-03-11 21:57:10","2016-03-11 21:57:10","0",3340,NEVER,1101,140.00,completed,PagSeguro,180,,,
3119,Médica,BR,pt-BR,"2015-03-11 22:24:20",1,"2015-03-11 22:55:39","2016-03-10 22:55:39","0",3341,NEVER,1102,210.00,completed,PayPal,365,,,
3120,medico,BR,pt-BR,"2015-03-11 23:00:02",0,"2015-03-18 19:24:04","2016-02-18 18:24:04","0",3362,NEVER,1114,35.00,completed,PagSeguro,30,,,
3121,Médico ,BR,pt-BR,"2015-03-12 00:07:01",1,,,"0",,EXPIRED,,,,,,,,
3122,fisioterapeuta,BR,pt-BR,"2015-03-12 01:17:59",1,,,"0",,NEVER,,,,,,,,
3123,medica,BR,pt-BR,"2015-03-12 01:18:12",0,"2016-11-21 17:33:49","2017-01-20 17:33:49","0",3025,EXPIRED,2487,45.00,completed,PayPal,30,,,
3125,Médica,BR,pt-BR,"2015-03-12 02:28:30",1,,,"0",,NEVER,,,,,,,,
3126,Médico,BR,pt-BR,"2015-03-12 12:43:31",1,,,"0",,NEVER,,,,,,,,
3127,Estudante ,BR,pt-BR,"2015-03-12 12:47:31",1,,,"0",,NEVER,,,,,,,,
3128,estudante ,BR,pt-BR,"2015-03-13 00:39:12",0,,,"0",,NEVER,,,,,,,,
3129,estudante de medicina,BR,pt-BR,"2015-03-13 12:32:08",0,,,"0",,NEVER,,,,,,,,
3130,Médico,BR,pt-BR,"2015-03-13 19:08:21",0,"2015-03-13 19:17:45","2015-09-09 19:17:45","0",3524,NEVER,1104,140.00,completed,PagSeguro,180,,,
3130,Médico,BR,pt-BR,"2015-03-13 19:08:21",0,"2015-12-08 22:03:28","2016-12-08 22:03:28","0",3068,NEVER,1754,210.00,completed,PagSeguro,365,,,
3130,Médico,BR,pt-BR,"2015-03-13 19:08:21",0,"2017-04-11 00:19:19","2019-04-11 03:30:32","0",2214,NEVER,2814,450.00,completed,PagSeguro,365,,,
3131,MEDICA,BR,pt-BR,"2015-03-13 19:44:32",1,,,"0",,NEVER,,,,,,,,
3132,FISIOTERAPEUTA,BR,pt-BR,"2015-03-13 20:10:57",1,,,"0",,NEVER,,,,,,,,
3133,medica,BR,pt-BR,"2015-03-14 19:05:38",0,"2015-03-14 19:13:36","2015-06-14 19:13:36","0",3611,NEVER,1106,35.00,completed,PagSeguro,30,,,
3134,Estudante,BR,pt-BR,"2015-03-14 23:39:57",1,,,"0",,NEVER,,,,,,,,
3135,estudante,BR,pt-BR,"2015-03-15 00:31:34",1,,,"0",,NEVER,,,,,,,,
3136,Estudante,BR,pt-BR,"2015-03-15 21:14:29",1,,,"0",,NEVER,,,,,,,,
3137,estudante,BR,pt-BR,"2015-03-15 22:28:06",0,,,"0",,NEVER,,,,,,,,
3138,Fisioterapeuta,BR,pt-BR,"2015-03-15 22:55:56",1,,,"0",,NEVER,,,,,,,,
3139,Fisioterapia- rotina ,BR,pt-BR,"2015-03-16 15:46:22",1,,,"0",,EXPIRED,,,,,,,,
3140,fisioterapeuta,BR,pt-BR,"2015-03-16 19:01:00",1,,,"0",,NEVER,,,,,,,,
3141,Enfermeira,BR,pt-BR,"2015-03-16 19:42:17",1,,,"0",,NEVER,,,,,,,,
3142,Medico,BR,pt-BR,"2015-03-16 20:16:13",1,,,"0",,NEVER,,,,,,,,
3143,fisioterapeuta,BR,pt-BR,"2015-03-16 20:28:13",0,,,"0",,NEVER,,,,,,,,
3144,medico,BR,pt-BR,"2015-03-16 22:39:26",0,,,"0",,NEVER,,,,,,,,
3145,critical care fellow,MX,en,"2015-03-17 04:28:27",1,,,"0",,NEVER,,,,,,,,
3146,Fisioterapeuta ,BR,pt-BR,"2015-03-17 13:14:44",1,,,"0",,NEVER,,,,,,,,
3147,Médico,BR,pt-BR,"2015-03-17 15:43:41",0,"2015-03-18 06:33:55","2015-09-14 06:33:55","0",3519,NEVER,1112,140.00,completed,PagSeguro,180,,,
3148,medico,BR,pt-BR,"2015-03-17 15:43:47",1,,,"0",,NEVER,,,,,,,,
3149,medica,BR,pt-BR,"2015-03-17 16:29:17",0,,,"0",,NEVER,,,,,,,,
3150,médico,BR,pt-BR,"2015-03-17 20:19:13",1,,,"0",,NEVER,,,,,,,,
3151,Estudante ,BR,pt-BR,"2015-03-17 23:52:14",0,,,"0",,NEVER,,,,,,,,
3152,Fisioterapeuta,BR,pt-BR,"2015-03-18 18:11:28",1,,,"0",,NEVER,,,,,,,,
3153,Fisioterapeuta,BR,pt-BR,"2015-03-18 19:29:56",1,,,"0",,NEVER,,,,,,,,
3154,medico,BR,pt-BR,"2015-03-18 21:04:51",1,,,"0",,NEVER,,,,,,,,
3155,Médico,BR,pt-BR,"2015-03-18 22:58:14",0,,,"0",,NEVER,,,,,,,,
3156,Fisioterapeuta,BR,pt-BR,"2015-03-19 02:27:13",1,,,"0",,NEVER,,,,,,,,
3157,estudante uinversitária,BR,pt-BR,"2015-03-19 13:07:13",1,,,"0",,NEVER,,,,,,,,
3158,medico,BR,pt-BR,"2015-03-19 16:50:13",1,,,"0",,NEVER,,,,,,,,
3159,estudante de medicina,BR,pt-BR,"2015-03-20 01:36:03",0,,,"0",,NEVER,,,,,,,,
3160,medico,BR,pt-BR,"2015-03-20 15:41:55",0,"2015-03-20 18:12:48","2015-04-20 18:12:48","0",3666,NEVER,1118,35.00,completed,PagSeguro,30,,,
3161,Fisioterapeuta,BR,pt-BR,"2015-03-20 16:27:54",1,,,"0",,NEVER,,,,,,,,
3162,Fisioterapeuta,BR,pt-BR,"2015-03-20 16:49:12",1,,,"0",,NEVER,,,,,,,,
3163,Fisioterapeuta,BR,pt-BR,"2015-03-21 15:07:31",1,,,"0",,NEVER,,,,,,,,
3164,Medic,CL,en,"2015-03-21 21:36:42",1,"2015-03-22 12:57:36","2016-10-12 22:00:44","0",3125,NEVER,1121,30.00,completed,PayPal,30,,,
3164,Medic,CL,en,"2015-03-21 21:36:42",1,"2020-06-22 20:59:24","2023-04-08 13:23:46","0",756,NEVER,7008,40.00,completed,PayPal,30,,,
3164,Medic,CL,en,"2015-03-21 21:36:42",1,"2020-09-06 19:14:22","2025-05-18 10:39:42","1",-15,NEVER,7374,40.00,completed,PayPal,30,,,
3164,Medic,CL,en,"2015-03-21 21:36:42",1,"2023-06-08 13:25:34","2025-05-28 13:25:34","1",-25,NEVER,11081,19.90,completed,PayPal,30,,,
3165,Medico,BR,pt-BR,"2015-03-22 01:05:58",0,,,"0",,NEVER,,,,,,,,
3166,estudante,BR,pt-BR,"2015-03-22 02:32:32",1,,,"0",,NEVER,,,,,,,,
3167,professor,BR,pt-BR,"2015-03-22 13:17:24",1,"2018-05-16 01:54:57","2019-01-16 00:54:57","0",2299,EXPIRED,3838,50.00,completed,PagSeguro,30,,,
3168,medica,BR,pt-BR,"2015-03-22 20:43:34",0,,,"0",,NEVER,,,,,,,,
3169,Estudante,BR,pt-BR,"2015-03-22 23:04:02",1,,,"0",,NEVER,,,,,,,,
3170,Fisioterapeuta ,BR,pt-BR,"2015-03-23 17:29:01",1,,,"0",,NEVER,,,,,,,,
3171,Fisioterapeuta,BR,pt-BR,"2015-03-23 20:39:44",1,,,"0",,EXPIRED,,,,,,,,
3172,estudante fisioterapia,BR,pt-BR,"2015-03-23 22:54:20",1,,,"0",,NEVER,,,,,,,,
3173,Branch Manager Medical Equipment,US,en,"2015-03-24 02:28:45",1,"2015-03-24 02:31:16","2018-05-12 12:45:43","0",2548,NEVER,1124,30.00,completed,PayPal,30,,,
3174,FISIOTERAPEUTA,BR,pt-BR,"2015-03-24 03:47:13",1,"2015-03-24 03:56:01","2017-03-24 12:00:16","0",2962,EXPIRED,1125,140.00,completed,PagSeguro,180,,,
3174,FISIOTERAPEUTA,BR,pt-BR,"2015-03-24 03:47:13",1,"2019-04-02 08:39:18","2019-09-29 08:39:18","0",2043,EXPIRED,5009,250.00,completed,Boleto Fácil,180,,,
3175,FISIOTERAPEUTA,BR,pt-BR,"2015-03-26 01:27:40",1,,,"0",,NEVER,,,,,,,,
3176,Estudante,BR,pt-BR,"2015-03-26 19:09:23",1,,,"0",,NEVER,,,,,,,,
3177,estudante,BR,pt-BR,"2015-03-26 19:14:48",1,,,"0",,NEVER,,,,,,,,
3178,MEDICA,BR,pt-BR,"2015-03-27 13:38:18",1,"2015-11-27 10:37:09","2018-11-26 10:29:11","0",2350,NEVER,1719,210.00,completed,PayPal,365,,,
3178,MEDICA,BR,pt-BR,"2015-03-27 13:38:18",1,"2016-12-08 02:00:00","2017-12-08 02:00:00","0",2703,NEVER,,,,,365,,,
3179,medica,BR,pt-BR,"2015-03-29 19:20:08",1,,,"0",,NEVER,,,,,,,,
3180,Medico,BR,pt-BR,"2015-03-31 02:58:46",0,"2015-04-01 02:54:22","2015-09-28 02:54:22","0",3505,NEVER,1135,140.00,completed,PagSeguro,180,,,
3181,Estudante de Enfermagem,BR,pt-BR,"2015-04-01 01:38:46",0,,,"0",,NEVER,,,,,,,,
3182,medico intensivista,BR,pt-BR,"2015-04-03 12:59:14",1,"2015-04-07 08:11:26","2016-04-06 08:11:26","0",3314,EXPIRED,1138,210.00,completed,PagSeguro,365,,,
3182,medico intensivista,BR,pt-BR,"2015-04-03 12:59:14",1,"2016-04-22 01:07:29","2024-03-16 20:50:18","0",413,EXPIRED,2011,225.00,completed,PayPal,180,,,
3182,medico intensivista,BR,pt-BR,"2015-04-03 12:59:14",1,"2024-04-04 14:24:36","2025-04-04 14:24:36","0",29,EXPIRED,11929,710.10,completed,PayPal,365,Desconto - Dr. André | Maranhão (colega e amigo do Marcelo),percentage,0.50
3183,medico,BR,pt-BR,"2015-04-03 22:44:50",1,,,"0",,NEVER,,,,,,,,
3184,Médico ,BR,pt-BR,"2015-04-07 05:01:55",0,"2015-05-20 06:33:24","2015-11-16 16:41:34","0",3456,NEVER,1234,35.00,completed,PayPal,30,,,
3184,Médico ,BR,pt-BR,"2015-04-07 05:01:55",0,"2015-08-25 03:30:21","2016-01-02 19:44:20","0",3409,NEVER,1446,35.00,completed,PayPal,30,,,
3184,Médico ,BR,pt-BR,"2015-04-07 05:01:55",0,"2016-04-13 03:00:00","2016-06-13 03:00:00","0",3246,NEVER,,,,,30,,,
3184,Médico ,BR,pt-BR,"2015-04-07 05:01:55",0,"2019-02-06 00:19:47","2022-12-22 10:50:34","0",863,NEVER,4853,50.00,completed,PayPal,30,,,
3185,fisioterapeuta,BR,pt-BR,"2015-04-08 18:24:57",0,,,"0",,NEVER,,,,,,,,
3186,Médico ,BR,pt-BR,"2015-04-09 23:08:15",1,"2015-04-09 23:12:51","2015-06-09 23:12:51","0",3616,NEVER,1146,35.00,completed,PagSeguro,30,,,
3187,fisioterapeuta,BR,pt-BR,"2015-04-13 00:13:27",0,,,"0",,NEVER,,,,,,,,
3188,médica,BR,pt-BR,"2015-04-13 02:59:56",1,"2015-04-13 03:08:00","2016-04-12 03:08:00","0",3308,EXPIRED,1150,210.00,completed,PagSeguro,365,,,
3189,MÉDICO,BR,pt-BR,"2015-04-13 04:19:17",1,"2015-04-13 04:26:11","2015-10-10 04:26:11","0",3493,NEVER,1151,140.00,completed,PagSeguro,180,,,
3189,MÉDICO,BR,pt-BR,"2015-04-13 04:19:17",1,"2015-10-17 20:46:45","2015-12-16 19:46:45","0",3426,NEVER,1577,35.00,completed,PayPal,30,,,
3189,MÉDICO,BR,pt-BR,"2015-04-13 04:19:17",1,"2018-10-14 21:36:35","2018-12-13 20:36:35","0",2333,NEVER,4341,50.00,completed,PayPal,30,,,
3190,Fisioterapeuta,BR,pt-BR,"2015-04-13 10:17:02",1,,,"0",,NEVER,,,,,,,,
3191, nurse practitioner ,US,en,"2015-04-14 02:54:32",1,"2015-04-14 03:00:39","2015-05-14 03:00:39","0",3642,NEVER,1154,30.00,completed,PayPal,30,,,
3191, nurse practitioner ,US,en,"2015-04-14 02:54:32",1,"2015-10-18 23:03:12","2025-08-26 12:33:28","1",-115,NEVER,1582,150.00,completed,PayPal,180,,,
3192,laboratorista,BR,pt-BR,"2015-04-14 15:38:08",0,,,"0",,NEVER,,,,,,,,
3193,médico,BR,pt-BR,"2015-04-14 17:19:47",1,"2015-04-15 05:55:37","2016-04-14 05:55:37","0",3306,EXPIRED,1156,210.00,completed,PagSeguro,365,,,
3194,Medico,BR,pt-BR,"2015-04-14 23:50:32",1,"2015-04-14 23:54:46","2016-07-14 23:54:46","0",3215,NEVER,1158,35.00,completed,PagSeguro,30,,,
3195,MÉDICO,BR,pt-BR,"2015-04-15 00:14:28",1,"2021-04-21 06:52:56","2021-10-18 05:52:56","0",1293,NEVER,8427,318.50,completed,Boleto Fácil,180,,,
3196,medico,BR,pt-BR,"2015-04-15 02:19:34",1,"2015-05-05 17:47:50","2016-05-04 17:47:50","0",3286,NEVER,1161,210.00,completed,PayPal,365,,,
3197,Medica,BR,pt-BR,"2015-04-15 15:24:11",1,,,"0",,NEVER,,,,,,,,
3198,medico,BR,pt-BR,"2015-04-15 20:25:32",0,,,"0",,NEVER,,,,,,,,
3199,Fisioterapeuta,BR,pt-BR,"2015-04-17 00:09:08",1,"2015-05-20 23:51:23","2016-08-20 23:51:23","0",3178,NEVER,1239,35.00,completed,PagSeguro,30,,,
3199,Fisioterapeuta,BR,pt-BR,"2015-04-17 00:09:08",1,"2020-06-09 09:14:49","2020-07-09 09:14:49","0",1759,NEVER,6894,57.90,completed,Boleto Fácil,30,,,
3200,Médica,BR,pt-BR,"2015-04-17 00:31:00",1,"2019-07-18 01:05:22","2019-11-15 10:38:20","0",1996,NEVER,5316,50.00,completed,PayPal,30,,,
3200,Médica,BR,pt-BR,"2015-04-17 00:31:00",1,"2020-03-26 11:01:21","2021-01-20 10:51:34","0",1564,NEVER,6129,57.90,completed,PayPal,30,,,
3201,médico,PT,pt-BR,"2015-04-17 05:10:55",0,,,"0",,NEVER,,,,,,,,
3202,Estudante,BR,pt-BR,"2015-04-17 21:40:01",0,,,"0",,NEVER,,,,,,,,
3203,estudante,AR,pt-BR,"2015-04-17 21:51:01",0,,,"0",,NEVER,,,,,,,,
3204,Médico,BR,pt-BR,"2015-04-20 13:52:25",0,,,"0",,NEVER,,,,,,,,
3205,Fisioterapueta/Docente,BR,pt-BR,"2015-04-21 05:06:48",1,,,"0",,EXPIRED,,,,,,,,
3206,fisioterapeuta,BR,pt-BR,"2015-04-21 11:04:39",1,,,"0",,EXPIRED,,,,,,,,
3207,medico,BR,pt-BR,"2015-04-21 18:27:45",1,,,"0",,NEVER,,,,,,,,
3208,medico,BR,pt-BR,"2015-04-21 20:42:46",0,"2015-04-21 20:53:21","2016-04-21 20:53:21","0",3299,NEVER,1165,210.00,completed,PagSeguro,365,,,
3209,MÉDICO,BR,pt-BR,"2015-04-21 21:27:30",1,"2015-04-21 21:34:58","2016-04-20 21:34:58","0",3300,NEVER,1166,210.00,completed,PagSeguro,365,,,
3210,Enfermeira,BR,pt-BR,"2015-04-21 23:39:01",1,,,"0",,NEVER,,,,,,,,
3211,Estudante,BR,pt-BR,"2015-04-24 22:27:42",0,,,"0",,NEVER,,,,,,,,
3212,Estudante,BR,pt-BR,"2015-04-24 22:30:13",1,,,"0",,NEVER,,,,,,,,
3213,Fisioterapeuta,BR,pt-BR,"2015-04-25 02:21:28",1,"2015-05-09 12:22:31","2016-05-09 12:22:31","0",3281,EXPIRED,1172,35.00,completed,PagSeguro,30,,,
3213,Fisioterapeuta,BR,pt-BR,"2015-04-25 02:21:28",1,"2021-09-12 18:21:47","2021-10-12 18:21:47","0",1299,EXPIRED,9069,63.70,completed,PayPal,30,,,
3214,acadêmica em fisioterapia,BR,pt-BR,"2015-04-25 13:20:35",1,,,"0",,NEVER,,,,,,,,
3215,FISIOTERAPEUTA,BR,pt-BR,"2015-04-25 20:41:19",1,"2015-04-25 20:58:07","2017-04-25 20:58:07","0",2930,EXPIRED,1174,210.00,completed,PagSeguro,365,,,
3215,FISIOTERAPEUTA,BR,pt-BR,"2015-04-25 20:41:19",1,"2018-01-26 15:13:08","2019-06-27 04:32:59","0",2137,EXPIRED,3544,50.00,completed,PagSeguro,30,,,
3215,FISIOTERAPEUTA,BR,pt-BR,"2015-04-25 20:41:19",1,"2019-10-01 00:21:58","2019-11-30 23:21:58","0",1981,EXPIRED,5543,50.00,completed,PagSeguro,30,,,
3215,FISIOTERAPEUTA,BR,pt-BR,"2015-04-25 20:41:19",1,"2020-11-22 13:48:29","2020-12-22 13:48:29","0",1593,EXPIRED,7606,57.90,completed,PagSeguro,30,,,
3216,estudante,BR,pt-BR,"2015-04-25 22:54:50",0,,,"0",,NEVER,,,,,,,,
3217,Estudante,BR,pt-BR,"2015-04-26 22:41:37",1,"2024-10-08 10:43:59","2025-10-08 10:43:59","1",-158,NEVER,12507,695.90,completed,Hotmart,365,,,
3218,Médico,BR,pt-BR,"2015-04-27 14:32:50",1,"2015-04-27 14:55:54","2015-05-27 14:55:54","0",3629,NEVER,1177,35.00,completed,PayPal,30,,,
3219,autonoma,BR,pt-BR,"2015-04-27 14:37:02",1,,,"0",,NEVER,,,,,,,,
3220,Estudante,BR,pt-BR,"2015-04-27 15:24:35",1,,,"0",,NEVER,,,,,,,,
3221,estudante,BR,pt-BR,"2015-04-27 16:56:43",1,,,"0",,NEVER,,,,,,,,
3222,Médica,BR,pt-BR,"2015-04-27 18:54:10",1,"2015-04-27 03:00:00","2015-10-24 02:00:00","0",3479,EXPIRED,,,,,180,,,
3223,estudante,BR,pt-BR,"2015-04-27 20:47:59",0,"2015-04-27 03:00:00","2015-10-24 02:00:00","0",3479,EXPIRED,,,,,180,,,
3224,estudante,BR,pt-BR,"2015-04-27 22:59:41",1,,,"0",,NEVER,,,,,,,,
3225,Acadêmica ,BR,pt-BR,"2015-04-27 23:20:39",1,,,"0",,NEVER,,,,,,,,
3226,Médica,BR,pt-BR,"2015-04-28 02:59:15",0,,,"0",,NEVER,,,,,,,,
3227,fisioterapeuta,BR,pt-BR,"2015-04-28 12:11:18",1,,,"0",,NEVER,,,,,,,,
3228,fisioterapeuta,BR,pt-BR,"2015-04-28 13:19:34",1,,,"0",,NEVER,,,,,,,,
3229,medica,BR,pt-BR,"2015-04-28 14:41:35",1,,,"0",,NEVER,,,,,,,,
3230,Estudante de medicina,BR,pt-BR,"2015-04-29 12:51:08",0,,,"0",,EXPIRED,,,,,,,,
3231,Estudante de Medicina,BR,pt-BR,"2015-04-29 13:16:16",0,,,"0",,NEVER,,,,,,,,
3232,Estudante,BR,pt-BR,"2015-04-29 14:08:58",1,,,"0",,NEVER,,,,,,,,
3233,Medica,BR,pt-BR,"2015-04-29 15:51:27",1,,,"0",,NEVER,,,,,,,,
3234,Médica,BR,pt-BR,"2015-04-29 16:16:16",0,"2015-04-29 16:31:10","2015-10-26 15:31:10","0",3477,NEVER,1181,140.00,completed,PagSeguro,180,,,
3235,Estudante,BR,pt-BR,"2015-04-29 16:54:55",1,,,"0",,NEVER,,,,,,,,
3236,estudante,BR,pt-BR,"2015-04-29 18:32:56",1,,,"0",,NEVER,,,,,,,,
3237,estudante,BR,pt-BR,"2015-04-29 18:37:38",0,,,"0",,NEVER,,,,,,,,
3238,Estudante,BR,pt-BR,"2015-04-29 21:13:37",1,,,"0",,NEVER,,,,,,,,
3239,estudante,BR,pt-BR,"2015-04-30 00:15:36",1,,,"0",,NEVER,,,,,,,,
3240,estudante,BR,pt-BR,"2015-04-30 00:24:07",1,,,"0",,NEVER,,,,,,,,
3241,ESTUDANTE,BR,pt-BR,"2015-04-30 12:12:54",1,,,"0",,NEVER,,,,,,,,
