client_id,occupation,country,locale,client_created_at,receber_newsletter,signature_start_date,signature_end_date,signature_active,days_inactive,institutional_client_status,order_id,order_price,order_status,payment_method,plan_duration,coupon_description,coupon_discountType,coupon_amount
4004,médica,BR,pt-BR,2016-01-10 15:16:48,1.0,2016-01-10 15:36:09,2016-03-10 16:36:09,0,3341.0,EXPIRED,1814.0,35.0,completed,PagSeguro,30.0,,,
4004,médica,BR,pt-BR,2016-01-10 15:16:48,1.0,2017-01-17 17:49:11,2018-01-17 17:49:11,0,2663.0,EXPIRED,2618.0,225.0,completed,PagSeguro,180.0,,,
4004,médica,BR,pt-BR,2016-01-10 15:16:48,1.0,2025-01-22 04:50:36,2026-01-22 04:50:36,1,-264.0,EXPIRED,12830.0,695.9,completed,Hotmart,365.0,,,
4005,Médico ,BR,pt-BR,2016-01-10 19:58:07,1.0,2016-01-17 21:08:16,2018-01-16 21:08:16,0,2664.0,NEVER,1831.0,210.0,completed,PayPal,365.0,,,
4006,Médico,BR,pt-BR,2016-01-12 00:19:55,1.0,2016-01-13 00:43:33,2021-01-11 12:53:10,0,1573.0,NEVER,1824.0,210.0,completed,PayPal,365.0,,,
4013,Médico,BR,pt-BR,2016-01-18 01:09:25,0.0,2019-05-30 13:01:01,2019-10-27 12:01:01,0,2015.0,NEVER,5215.0,50.0,completed,PayPal,30.0,,,
4014,medica,BR,pt-BR,2016-01-19 09:39:53,1.0,2016-01-22 01:09:23,2016-07-22 02:09:23,0,3207.0,NEVER,1835.0,35.0,completed,PagSeguro,30.0,,,
4014,medica,BR,pt-BR,2016-01-19 09:39:53,1.0,2020-04-07 02:14:41,2021-11-28 15:09:29,0,1252.0,NEVER,6281.0,57.9,completed,PayPal,30.0,,,
4015,Doctor,US,en,2016-01-19 22:45:15,0.0,2016-01-19 23:01:46,2016-07-18 00:01:46,0,3211.0,NEVER,1832.0,30.0,completed,PayPal,30.0,,,
4027,Médico,BR,pt-BR,2016-01-25 11:12:33,0.0,2016-01-27 18:31:34,2016-05-27 19:31:34,0,3263.0,NEVER,1849.0,35.0,completed,PagSeguro,30.0,,,
4027,Médico,BR,pt-BR,2016-01-25 11:12:33,0.0,2021-12-10 12:58:11,2022-06-10 16:01:08,0,1058.0,NEVER,9338.0,63.7,completed,PagSeguro,30.0,,,
4035,médico,BR,pt-BR,2016-01-30 17:57:47,1.0,2016-02-17 18:19:40,2017-09-15 15:02:53,0,2787.0,NEVER,1857.0,35.0,completed,PayPal,30.0,,,
4039,Médico,BR,pt-BR,2016-01-31 23:28:01,0.0,2016-01-31 23:34:45,2017-08-01 00:34:45,0,2832.0,NEVER,1860.0,140.0,completed,PagSeguro,180.0,,,
4042,Fisioterapeuta ,BR,pt-BR,2016-02-02 02:36:05,1.0,2016-12-14 02:00:00,2019-10-17 03:00:00,0,2025.0,EXPIRED,2565.0,45.0,completed,PagSeguro,30.0,,,
4043,médica,BR,pt-BR,2016-02-02 18:45:29,1.0,2016-02-02 18:48:42,2016-08-02 19:48:42,0,3196.0,NEVER,1861.0,35.0,completed,PagSeguro,30.0,,,
4044,MÉDICO,BR,pt-BR,2016-02-03 04:43:26,0.0,2016-02-03 04:56:21,2016-08-01 05:56:21,0,3197.0,NEVER,1863.0,140.0,completed,PayPal,180.0,,,
4045,Respiratory Care Practitioner,US,en,2016-02-04 17:03:05,1.0,2016-02-04 17:11:30,2016-10-31 22:50:27,0,3106.0,NEVER,1864.0,30.0,completed,PayPal,30.0,,,
4046,Programador,BR,pt-BR,2016-02-04 18:50:55,0.0,2016-03-10 20:34:01,2016-03-10 20:34:02,0,3341.0,NEVER,1923.0,45.0,refunded,PayPal,30.0,,,
4046,Programador,BR,pt-BR,2016-02-04 18:50:55,0.0,2017-02-07 02:00:00,2017-07-27 03:00:00,0,2837.0,NEVER,2650.0,50.0,refunded,PayPal,30.0,,,
4050,Médica,BR,pt-BR,2016-02-10 01:24:34,1.0,2018-03-28 00:44:18,2018-07-31 12:18:07,0,2468.0,EXPIRED,3700.0,50.0,completed,PayPal,30.0,,,
4052,Fisioterapeuta,BR,pt-BR,2016-02-10 16:38:22,1.0,2017-11-28 04:09:11,2018-05-28 05:09:11,0,2532.0,NEVER,3429.0,250.0,completed,PagSeguro,180.0,,,
4052,Fisioterapeuta,BR,pt-BR,2016-02-10 16:38:22,1.0,2019-04-03 14:26:44,2019-12-03 13:26:44,0,1978.0,NEVER,5018.0,50.0,completed,PagSeguro,30.0,,,
4052,Fisioterapeuta,BR,pt-BR,2016-02-10 16:38:22,1.0,2019-12-03 13:26:44,2020-03-03 15:05:07,0,1887.0,NEVER,5790.0,50.0,completed,PagSeguro,30.0,,,
4052,Fisioterapeuta,BR,pt-BR,2016-02-10 16:38:22,1.0,2020-03-15 14:38:50,2020-04-15 14:38:50,0,1844.0,NEVER,6042.0,57.9,completed,PagSeguro,30.0,,,
4054,Fisioterapeuta,BR,pt-BR,2016-02-11 23:19:59,0.0,2016-02-12 00:23:20,2017-02-11 00:23:20,0,3003.0,NEVER,1870.0,210.0,completed,PayPal,365.0,,,
4055,Fisioterapeuta,BR,pt-BR,2016-02-13 02:38:44,0.0,2016-02-14 19:46:32,2016-09-14 21:01:27,0,3153.0,NEVER,1878.0,35.0,completed,PagSeguro,30.0,,,
4056,Medica,BR,pt-BR,2016-02-13 22:51:04,0.0,2016-02-13 22:57:37,2016-04-13 23:57:37,0,3307.0,NEVER,1875.0,35.0,completed,PayPal,30.0,,,
4056,Medica,BR,pt-BR,2016-02-13 22:51:04,0.0,2020-06-28 02:09:27,2020-09-26 11:30:53,0,1680.0,NEVER,7028.0,57.9,completed,PayPal,30.0,,,
4057,Medico,BR,pt-BR,2016-02-15 23:11:20,0.0,2019-01-17 17:51:11,2020-01-12 17:51:11,0,1938.0,NEVER,4806.0,50.0,completed,PayPal,30.0,,,
4059,SRT,US,en,2016-02-17 07:52:18,0.0,2016-02-17 08:00:14,2016-04-17 12:05:38,0,3303.0,NEVER,1884.0,30.0,completed,PayPal,30.0,,,
4069,MÈDICO,BR,pt-BR,2016-02-21 12:57:13,1.0,2020-06-08 00:18:07,2021-06-08 00:18:07,0,1425.0,NEVER,6900.0,521.1,completed,PayPal,365.0,,,
4069,MÈDICO,BR,pt-BR,2016-02-21 12:57:13,1.0,2021-07-17 21:47:30,2021-09-17 21:47:30,0,1324.0,NEVER,8879.0,63.7,completed,PagSeguro,30.0,,,
4069,MÈDICO,BR,pt-BR,2016-02-21 12:57:13,1.0,2022-01-16 02:36:15,2022-02-15 02:36:15,0,1173.0,NEVER,9433.0,63.7,completed,PayPal,30.0,,,
4069,MÈDICO,BR,pt-BR,2016-02-21 12:57:13,1.0,2024-08-22 14:02:15,2024-09-21 14:02:15,0,224.0,NEVER,12371.0,78.9,completed,PayPal,30.0,,,
4085,Medicca,BR,pt-BR,2016-02-22 23:55:42,0.0,2016-02-23 00:18:11,2016-08-21 00:18:11,0,3177.0,NEVER,1887.0,140.0,completed,PayPal,180.0,,,
4095,Fisioterapeuta,BR,pt-BR,2016-02-25 02:05:19,1.0,2016-08-17 04:36:40,2017-01-17 18:00:49,0,3028.0,NEVER,2242.0,45.0,completed,PagSeguro,30.0,,,
4131,Médico,BR,pt-BR,2016-03-05 14:34:40,0.0,2016-03-05 14:47:12,2016-07-05 14:47:12,0,3224.0,NEVER,1913.0,45.0,completed,PagSeguro,30.0,,,
4145,Médico,BR,pt-BR,2016-03-08 20:38:36,0.0,2017-03-08 02:56:10,2017-07-16 10:11:26,0,2848.0,NEVER,2680.0,50.0,completed,PayPal,30.0,,,
4145,Médico,BR,pt-BR,2016-03-08 20:38:36,0.0,2019-03-20 16:40:21,2019-05-19 16:40:21,0,2176.0,NEVER,4962.0,50.0,completed,PayPal,30.0,,,
4151,fisioterapeuta,BR,pt-BR,2016-03-10 18:59:19,1.0,2016-03-12 17:54:29,2016-05-11 18:56:42,0,3279.0,NEVER,1926.0,45.0,completed,PayPal,30.0,,,
4153,Médico,BR,pt-BR,2016-03-12 21:36:37,0.0,2016-03-12 21:42:27,2016-04-11 21:42:27,0,3309.0,NEVER,1927.0,45.0,completed,PayPal,30.0,,,
4155,Médico Veterinário,BR,pt-BR,2016-03-13 19:04:42,1.0,2016-04-01 17:15:02,2017-11-02 20:52:01,0,2739.0,NEVER,1964.0,45.0,completed,PayPal,30.0,,,
4155,Médico Veterinário,BR,pt-BR,2016-03-13 19:04:42,1.0,2019-06-22 19:33:12,2019-10-20 18:33:12,0,2022.0,NEVER,5264.0,50.0,completed,PayPal,30.0,,,
4155,Médico Veterinário,BR,pt-BR,2016-03-13 19:04:42,1.0,2023-06-24 12:09:31,2025-06-24 12:09:31,1,-52.0,NEVER,11166.0,74.3,completed,PagSeguro,30.0,,,
4159,médica,BR,pt-BR,2016-03-14 23:18:18,1.0,2021-01-12 07:13:12,2021-02-11 07:13:12,0,1542.0,EXPIRED,7765.0,57.9,completed,Boleto Fácil,30.0,,,
4164,fisioterapeuta,BR,pt-BR,2016-03-18 22:03:58,0.0,2016-03-18 22:07:58,2016-10-18 07:00:43,0,3119.0,NEVER,1935.0,45.0,completed,PagSeguro,30.0,,,
4164,fisioterapeuta,BR,pt-BR,2016-03-18 22:03:58,0.0,2016-04-26 03:00:00,2016-08-26 03:00:00,0,3172.0,NEVER,2029.0,45.0,completed,PagSeguro,30.0,,,
4170,Medica,BR,pt-BR,2016-03-23 00:47:13,1.0,2019-07-16 01:45:03,2020-01-12 00:45:03,0,1938.0,EXPIRED,5301.0,250.0,completed,PayPal,180.0,,,
4170,Medica,BR,pt-BR,2016-03-23 00:47:13,1.0,2020-01-21 08:43:19,2020-07-19 09:43:19,0,1749.0,EXPIRED,5863.0,250.0,completed,Boleto Fácil,180.0,,,
4176,Fisioterapeuta,BR,pt-BR,2016-03-26 22:51:40,1.0,2016-03-31 00:03:12,2016-06-29 12:18:49,0,3230.0,NEVER,1957.0,45.0,completed,PayPal,30.0,,,
4176,Fisioterapeuta,BR,pt-BR,2016-03-26 22:51:40,1.0,2018-01-29 16:21:50,2018-06-28 17:21:50,0,2501.0,NEVER,3558.0,50.0,completed,PayPal,30.0,,,
4177,estudante de medicina,BR,pt-BR,2016-03-27 20:37:57,0.0,2016-03-28 12:38:28,2016-05-27 18:51:01,0,3263.0,NEVER,1948.0,45.0,completed,PayPal,30.0,,,
4181,medico,BR,pt-BR,2016-03-28 19:15:33,0.0,2016-03-28 19:26:32,2016-05-27 19:26:32,0,3263.0,NEVER,1952.0,45.0,completed,PayPal,30.0,,,
4183,Acadêmica de fisioterapia,BR,pt-BR,2016-03-30 17:13:50,1.0,2016-03-31 01:08:17,2017-03-31 01:08:17,0,2955.0,NEVER,1958.0,405.0,completed,PagSeguro,365.0,,,
4186,fisioterapeuta,BR,pt-BR,2016-04-01 14:39:35,1.0,2016-04-01 15:07:09,2016-07-01 15:07:09,0,3228.0,NEVER,1962.0,45.0,completed,PagSeguro,30.0,,,
4192,fisioterapeuta,BR,pt-BR,2016-04-04 01:06:53,0.0,2016-04-04 16:42:13,2016-07-04 16:42:13,0,3225.0,NEVER,1966.0,45.0,completed,PagSeguro,30.0,,,
4195,Medico ,BR,pt-BR,2016-04-04 23:24:24,1.0,2016-04-12 21:08:09,2018-04-13 04:23:02,0,2577.0,NEVER,1992.0,45.0,completed,PagSeguro,30.0,,,
4195,Medico ,BR,pt-BR,2016-04-04 23:24:24,1.0,2020-05-08 12:25:03,2020-09-08 17:00:44,0,1698.0,NEVER,6638.0,57.9,completed,PagSeguro,30.0,,,
4195,Medico ,BR,pt-BR,2016-04-04 23:24:24,1.0,2022-08-24 20:59:32,2023-08-19 20:59:32,0,623.0,NEVER,10077.0,350.5,completed,PayPal,180.0,,,
4195,Medico ,BR,pt-BR,2016-04-04 23:24:24,1.0,2023-11-03 17:36:48,2024-10-03 18:36:48,0,212.0,NEVER,11534.0,74.3,completed,PagSeguro,30.0,,,
4195,Medico ,BR,pt-BR,2016-04-04 23:24:24,1.0,2024-11-21 08:19:27,2025-11-21 08:19:27,1,-202.0,NEVER,12701.0,695.9,completed,Hotmart,365.0,,,
4198,Anesthesiologist,MV,en,2016-04-05 22:05:35,1.0,2016-04-18 18:41:31,2016-05-18 18:41:31,0,3272.0,NEVER,2006.0,40.0,completed,PayPal,30.0,,,
4198,Anesthesiologist,MV,en,2016-04-05 22:05:35,1.0,2016-07-01 15:27:28,2016-08-30 18:17:25,0,3168.0,NEVER,2137.0,40.0,completed,PayPal,30.0,,,
4201,Physician,CO,en,2016-04-07 00:28:00,1.0,2023-09-19 16:03:16,2023-10-19 15:03:16,0,562.0,NEVER,11411.0,19.9,completed,PayPal,30.0,,,
4205,Fisioterapeuta,BR,pt-BR,2016-04-08 18:19:09,0.0,2020-02-16 16:37:12,2021-06-10 14:59:15,0,1423.0,NEVER,5961.0,50.0,completed,PayPal,30.0,,,
4206,MÉDICO,BR,pt-BR,2016-04-08 20:11:59,1.0,2016-04-09 00:04:14,2016-10-09 00:04:14,0,3128.0,NEVER,1984.0,225.0,completed,PagSeguro,180.0,,,
4209,Médica e Fisioterapeuta,BR,pt-BR,2016-04-10 01:42:33,1.0,2016-04-10 02:10:32,2017-07-04 22:24:08,0,2860.0,EXPIRED,1986.0,45.0,completed,PayPal,30.0,,,
4209,Médica e Fisioterapeuta,BR,pt-BR,2016-04-10 01:42:33,1.0,2019-03-27 08:11:37,2020-03-26 08:11:37,0,1864.0,EXPIRED,4987.0,450.0,completed,Boleto Fácil,365.0,,,
4209,Médica e Fisioterapeuta,BR,pt-BR,2016-04-10 01:42:33,1.0,2024-02-09 16:27:35,2025-02-09 16:27:35,0,83.0,EXPIRED,11801.0,668.7,completed,PagSeguro,365.0,,,
4209,Médica e Fisioterapeuta,BR,pt-BR,2016-04-10 01:42:33,1.0,2025-02-14 03:28:57,2026-02-14 03:28:57,1,-287.0,EXPIRED,12880.0,745.0,completed,Hotmart,365.0,,,
4210,estudante de Medicina,BR,pt-BR,2016-04-11 00:38:28,1.0,2016-04-11 03:46:39,2016-09-08 22:22:30,0,3159.0,NEVER,1988.0,45.0,completed,PayPal,30.0,,,
4212,Fisioterapeuta,BR,pt-BR,2016-04-11 18:41:34,1.0,2016-04-11 18:45:56,2016-07-11 18:45:56,0,3218.0,NEVER,1989.0,45.0,completed,PagSeguro,30.0,,,
4222,Medico Intensivista,ES,pt-BR,2016-04-13 21:35:48,1.0,2024-06-07 14:33:49,2025-06-07 14:33:49,1,-35.0,EXPIRED,12180.0,207.9,completed,PayPal,365.0,,,
4224,instrutor educacional,BR,pt-BR,2016-04-14 05:47:42,1.0,2016-04-15 16:09:07,2016-06-15 16:09:07,0,3244.0,NEVER,1999.0,45.0,completed,PagSeguro,30.0,,,
4225,Professor ,BR,pt-BR,2016-04-14 12:46:11,1.0,2016-07-28 14:25:19,2018-07-29 00:00:09,0,2470.0,NEVER,2196.0,405.0,completed,PagSeguro,365.0,,,
4228,veterinario,BR,pt-BR,2016-04-14 20:08:19,0.0,2016-04-14 20:27:41,2018-04-15 04:30:21,0,2575.0,NEVER,1996.0,45.0,completed,PagSeguro,30.0,,,
4234,medico,BR,pt-BR,2016-04-15 20:18:17,0.0,2016-04-15 20:23:32,2017-04-15 20:23:32,0,2940.0,NEVER,2001.0,405.0,completed,PagSeguro,365.0,,,
4234,medico,BR,pt-BR,2016-04-15 20:18:17,0.0,2017-09-20 15:16:31,2018-09-20 15:16:31,0,2417.0,NEVER,2000.0,450.0,completed,PagSeguro,365.0,,,
4236,enfermeira,PT,pt-BR,2016-04-15 23:01:43,1.0,2016-04-15 23:10:35,2016-06-14 23:10:35,0,3245.0,NEVER,2002.0,45.0,completed,PayPal,30.0,,,
4236,enfermeira,PT,pt-BR,2016-04-15 23:01:43,1.0,2016-09-15 05:59:14,2016-10-15 05:59:14,0,3122.0,NEVER,2321.0,45.0,completed,PayPal,30.0,,,
4242,student,US,en,2016-04-19 01:52:56,0.0,2016-04-19 02:14:15,2016-05-19 02:14:15,0,3271.0,NEVER,2008.0,40.0,completed,PayPal,30.0,,,
4244,Fisioterapeuta ,BR,pt-BR,2016-04-19 19:56:18,1.0,2016-04-23 11:31:18,2016-10-23 21:00:19,0,3114.0,NEVER,2013.0,45.0,completed,PagSeguro,30.0,,,
4246,Fisioterapeuta,BR,pt-BR,2016-04-20 03:18:36,1.0,2016-04-23 01:17:36,2016-06-23 01:17:36,0,3236.0,NEVER,2015.0,45.0,completed,PagSeguro,30.0,,,
4250,Médico,BR,pt-BR,2016-04-21 01:07:05,1.0,2019-11-29 23:14:53,2023-11-28 11:39:25,0,522.0,NEVER,5753.0,450.0,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
4259,Professor,BR,pt-BR,2016-04-21 14:36:25,0.0,2016-04-21 14:43:40,2016-07-20 14:43:40,0,3209.0,NEVER,2009.0,45.0,completed,PayPal,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2016-04-21 23:08:44,2017-12-12 22:08:44,0,2699.0,NEVER,2010.0,45.0,completed,PayPal,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2023-09-04 19:10:42,2023-11-03 18:10:42,0,547.0,NEVER,11360.0,19.9,completed,PayPal,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2024-08-04 03:39:24,2024-09-03 03:39:24,0,242.0,NEVER,12333.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2024-09-04 02:26:00,2024-10-04 02:26:00,0,211.0,NEVER,12415.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2024-10-04 02:23:50,2024-11-03 02:23:50,0,181.0,NEVER,12490.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2024-11-04 01:34:58,2024-12-04 01:34:58,0,150.0,NEVER,12607.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2024-12-04 01:19:56,2025-01-03 01:19:56,0,120.0,NEVER,12752.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2025-01-04 01:52:13,2025-02-03 01:52:13,0,89.0,NEVER,12794.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2025-02-04 01:14:12,2025-03-06 01:14:12,0,58.0,NEVER,12855.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2025-03-04 01:42:04,2025-04-03 01:42:04,0,30.0,NEVER,12941.0,109065.0,completed,Hotmart,30.0,,,
4267,Médico - Anestesiólogo,PY,pt-BR,2016-04-21 22:57:53,1.0,2025-04-04 01:38:43,2025-05-04 01:38:43,1,-1.0,NEVER,13032.0,109065.0,completed,Hotmart,30.0,,,
4271,Medica,BR,pt-BR,2016-04-22 14:15:13,1.0,2016-04-22 22:28:50,2016-06-22 22:28:50,0,3237.0,NEVER,2014.0,45.0,completed,PagSeguro,30.0,,,
4283,estudante medicina,BR,pt-BR,2016-04-23 00:49:59,1.0,2016-06-09 23:23:29,2016-08-08 23:23:29,0,3190.0,NEVER,2090.0,45.0,completed,PayPal,30.0,,,
4288,Fisioterapeuta,BR,pt-BR,2016-04-23 15:58:23,1.0,2016-04-24 01:00:13,2016-07-24 01:00:13,0,3205.0,NEVER,2023.0,45.0,completed,PagSeguro,30.0,,,
4290,FISIOTERAPEUTA,BR,pt-BR,2016-04-23 17:56:10,0.0,2016-04-23 18:09:02,2017-04-23 18:09:02,0,2932.0,NEVER,2019.0,405.0,completed,PagSeguro,365.0,,,
4290,FISIOTERAPEUTA,BR,pt-BR,2016-04-23 17:56:10,0.0,2020-07-31 08:33:27,2020-08-30 08:33:27,0,1707.0,NEVER,7188.0,57.9,completed,Boleto Fácil,30.0,,,
4292,Fisioterapeuta,BR,pt-BR,2016-04-23 22:19:37,0.0,2017-03-04 16:12:30,2017-07-02 22:38:17,0,2862.0,NEVER,2691.0,50.0,completed,PayPal,30.0,,,
4292,Fisioterapeuta,BR,pt-BR,2016-04-23 22:19:37,0.0,2022-05-08 00:59:39,2022-07-08 00:59:39,0,1030.0,NEVER,9779.0,70.1,completed,PagSeguro,30.0,,,
4308,MÉDICO,BR,pt-BR,2016-04-26 14:58:37,1.0,2016-04-26 15:07:06,2016-06-26 15:07:06,0,3233.0,NEVER,2028.0,45.0,completed,PagSeguro,30.0,,,
4308,MÉDICO,BR,pt-BR,2016-04-26 14:58:37,1.0,2017-07-04 00:48:29,2021-02-13 20:16:46,0,1540.0,NEVER,3032.0,50.0,completed,PayPal,30.0,,,
4309,fisioterapeuta,BR,pt-BR,2016-04-26 21:20:29,1.0,2017-01-26 17:57:57,2017-04-26 18:57:57,0,2929.0,NEVER,2629.0,45.0,completed,PagSeguro,30.0,,,
4320,Fisioterapeuta,BR,pt-BR,2016-04-29 21:39:59,1.0,2016-07-15 18:07:27,2016-09-15 19:00:54,0,3152.0,NEVER,2158.0,45.0,completed,PagSeguro,30.0,,,
4325,Estudante ,BR,pt-BR,2016-05-02 21:35:56,1.0,2018-03-19 19:43:44,2021-01-12 10:39:22,0,1572.0,NEVER,3682.0,50.0,completed,PayPal,30.0,,,
4339,Estudante de Medicina,BN,pt-BR,2016-05-03 21:30:51,1.0,2022-12-26 14:06:20,2023-02-24 14:06:20,0,799.0,NEVER,10479.0,70.1,completed,PayPal,30.0,,,
4341,fisioterapeuta,BR,pt-BR,2016-05-04 01:11:18,1.0,2020-01-23 05:18:09,2020-03-23 11:01:43,0,1867.0,NEVER,5886.0,50.0,completed,PayPal,30.0,,,
4341,fisioterapeuta,BR,pt-BR,2016-05-04 01:11:18,1.0,2020-06-30 03:48:46,2020-10-28 10:47:52,0,1648.0,NEVER,7047.0,57.9,completed,PayPal,30.0,,,
4346,Médico,BR,pt-BR,2016-05-04 10:38:52,1.0,2021-09-18 02:08:21,2021-10-18 01:08:21,0,1293.0,EXPIRED,9100.0,63.7,completed,PayPal,30.0,,,
4346,Médico,BR,pt-BR,2016-05-04 10:38:52,1.0,2022-05-27 09:20:07,2022-07-26 09:20:07,0,1012.0,EXPIRED,9828.0,70.1,completed,PayPal,30.0,,,
4346,Médico,BR,pt-BR,2016-05-04 10:38:52,1.0,2023-09-13 22:11:29,2023-11-12 21:11:29,0,538.0,EXPIRED,11390.0,74.3,completed,PayPal,30.0,,,
4351,Medico,BR,pt-BR,2016-05-04 16:49:37,0.0,2016-05-04 17:02:39,2017-08-07 22:10:58,0,2826.0,NEVER,2042.0,45.0,completed,PayPal,30.0,,,
4358,Médico,BR,pt-BR,2016-05-05 22:45:59,1.0,2017-10-31 13:18:44,2023-10-30 10:34:13,0,551.0,NEVER,3315.0,450.0,completed,PayPal,365.0,,,
4362,Fisioterapeuta,BR,pt-BR,2016-05-07 22:23:26,1.0,2016-11-02 15:40:24,2017-08-03 01:01:40,0,2830.0,NEVER,2446.0,45.0,completed,PagSeguro,30.0,,,
4365,Médico,BR,pt-BR,2016-05-08 22:48:26,0.0,2025-05-02 01:15:36,2026-05-02 01:15:36,1,-364.0,NEVER,13100.0,745.0,completed,Hotmart,365.0,,,
4370,medico,BR,pt-BR,2016-05-09 18:24:40,1.0,2016-05-09 18:41:57,2017-03-05 22:29:14,0,2981.0,NEVER,2049.0,45.0,completed,PayPal,30.0,,,
4373,Fisioterapeuta ,BR,pt-BR,2016-05-10 18:01:58,1.0,2016-05-11 18:21:12,2016-07-11 18:21:12,0,3218.0,NEVER,2050.0,45.0,completed,PagSeguro,30.0,,,
4376,Médico anestesiologista,BR,pt-BR,2016-05-11 23:47:09,1.0,2016-11-07 02:00:00,2017-08-07 03:00:00,0,2826.0,NEVER,2457.0,45.0,completed,PagSeguro,30.0,,,
4377,fisioterapeuta,BR,pt-BR,2016-05-12 12:35:38,1.0,2016-05-12 12:44:58,2018-05-13 03:54:39,0,2547.0,NEVER,2053.0,45.0,completed,PagSeguro,30.0,,,
4380,Estudante,BR,pt-BR,2016-05-13 21:43:22,0.0,2016-05-13 21:59:31,2016-07-12 21:59:31,0,3217.0,NEVER,2061.0,45.0,completed,PayPal,30.0,,,
4384,Estudante,BR,pt-BR,2016-05-15 23:42:03,0.0,2016-05-15 23:57:11,2016-06-14 23:57:11,0,3245.0,NEVER,2062.0,45.0,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2016-05-18 02:57:00,2016-07-17 18:25:50,0,3212.0,NEVER,2065.0,45.0,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2016-10-10 00:07:07,2017-03-09 04:00:23,0,2977.0,NEVER,2390.0,45.0,completed,PagSeguro,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2018-02-23 00:36:49,2018-03-25 00:36:49,0,2596.0,NEVER,3620.0,50.0,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2018-05-17 23:01:12,2018-09-14 23:01:12,0,2423.0,NEVER,3844.0,50.0,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2019-04-13 11:20:46,2019-08-13 23:00:53,0,2090.0,NEVER,5057.0,50.0,completed,PagSeguro,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2019-12-07 01:26:28,2020-03-07 02:26:28,0,1883.0,NEVER,5800.0,50.0,completed,PagSeguro,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2020-04-26 21:48:30,2020-12-26 20:48:30,0,1589.0,NEVER,6539.0,57.9,completed,PagSeguro,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2021-02-28 19:30:19,2022-03-24 13:29:13,0,1136.0,NEVER,7948.0,63.7,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2021-10-16 16:41:06,2022-02-13 15:41:06,0,1175.0,NEVER,9172.0,63.7,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2022-05-15 12:26:09,2022-07-16 00:00:50,0,1022.0,NEVER,9801.0,70.1,completed,PagSeguro,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2022-09-23 10:11:40,2022-10-23 09:11:40,0,923.0,NEVER,10181.0,70.1,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2022-12-14 19:11:04,2023-01-13 19:11:04,0,841.0,NEVER,10456.0,70.1,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2023-03-30 06:55:07,2023-04-29 06:55:07,0,735.0,NEVER,10728.0,74.25,completed,Boleto Fácil,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2023-09-19 22:12:45,2023-10-19 21:12:45,0,562.0,NEVER,11412.0,74.3,completed,PayPal,30.0,,,
4389,Fisioterapeuta,BR,pt-BR,2016-05-18 02:55:12,1.0,2023-10-23 18:35:45,2023-11-22 18:35:45,0,528.0,NEVER,11496.0,74.3,completed,PayPal,30.0,,,
